"TXPID","ENTREZID","GENEBANKID","GENENAME","logFC","logCPM","F","PValue","FDR"
"RockDoveHPG_Transcript_18108",395522,"NM_204760.1","annotated by transcript or proteomic data",395522,0.0519905007067942,2.96328508861171,0.0105616825274792,0.918453594240899,1
"RockDoveHPG_Transcript_60017",396286,"NM_205343.1","annotated by transcript or proteomic data",396286,0.0520702775299952,1.40075007912292,0.0105444823407243,0.918519785620075,1
"RockDoveHPG_Transcript_11475",428210,"XM_015297584.1","LUZP1",428210,-0.0187867638626798,4.7062411418683,0.0105406068678176,0.918534707110425,1
"RockDoveHPG_Transcript_12265",416547,"XM_414848.5","GFER",416547,0.0153840987011354,5.22620825852611,0.0105353033794181,0.918555131293029,1
"RockDoveHPG_Transcript_21935",101748328,"XM_004945740.2","LOC101748328",101748328,-0.0352769371600056,2.8683073713799,0.0105238686730039,0.91859918500021,1
"RockDoveHPG_Transcript_39815",417603,"XR_001469391.1","TRPV2",417603,-0.0215004893249356,4.2880841245577,0.0105130663425966,0.918640824620552,1
"RockDoveHPG_Transcript_14053",423366,"XM_421281.5","C14ORF1",423366,0.0166675138996759,4.96381102791342,0.0104980670908863,0.91869867793517,1
"RockDoveHPG_Transcript_30289",416049,"XM_015293346.1","CAMK1",416049,-0.0276089116675866,4.26477399828886,0.0104842773550804,0.918751902914421,1
"RockDoveHPG_Transcript_22853",107054896,"XR_001469715.1","LOC107054896",107054896,0.0131374522796003,5.39862005291303,0.010473242098093,0.918794521771642,1
"RockDoveHPG_Transcript_35373",416128,"XM_004944729.2","RBSN",416128,-0.0151034962738394,6.69138223051251,0.0104559565730481,0.918861325193065,1
"RockDoveHPG_Transcript_36191",395413,"XM_015273024.1","KAT5",395413,0.023944789411971,5.55900562834147,0.0104480185658779,0.918892021931041,1
"RockDoveHPG_Transcript_11748",101747779,"XM_015300394.1","LOC101747779",101747779,0.0207257328354925,7.12128924874542,0.0104478598248415,0.91889263591208,1
"RockDoveHPG_Transcript_10141",423940,"XM_015288897.1","PLEKHA1",423940,0.0153409415918847,5.58765807091684,0.0104394291449359,0.918925251002193,1
"RockDoveHPG_Transcript_21140",416130,"XM_004944732.2","FGD5",416130,-0.0207814400079755,5.51135002481207,0.0104381081907582,0.918930362476756,1
"RockDoveHPG_Transcript_1744",417166,"XM_415449.5","TSC1",417166,0.016164503632451,6.75016064390368,0.010432537762205,0.918951921024977,1
"RockDoveHPG_Transcript_23605",395385,"XM_015296327.1","CD40",395385,0.0262919504484616,2.94914950927059,0.0104125305422557,0.919029400523062,1
"RockDoveHPG_Transcript_35473",421083,"XM_015277988.1","ZNF521",421083,0.0267531937306737,5.59490439942607,0.0104054190561576,0.919056958418402,1
"RockDoveHPG_Transcript_7202",423967,"XM_004942361.2","LOC423967",423967,-0.0205493920870046,4.76769091841176,0.010363658216905,0.919218979256301,1
"RockDoveHPG_Transcript_24373",100857356,"XM_003642897.3","ZNF532",100857356,0.0396005904889266,1.11726576765087,0.0103536686249673,0.919257785056211,1
"RockDoveHPG_Transcript_51498",771782,"XM_001235015.4","RAB7B",771782,0.0384311695155609,2.05736808065637,0.0103373999255876,0.919321023334778,1
"RockDoveHPG_Transcript_67733",107051875,"XR_001463839.1","LOC107051875",107051875,-0.0520220208722364,1.99770177554939,0.0103135278917673,0.919413907731297,1
"RockDoveHPG_Transcript_11984",424993,"NM_001012602.1","annotated by transcript or proteomic data",424993,-0.0156493624528713,7.53083698974585,0.0103087631741125,0.919432459910326,1
"RockDoveHPG_Transcript_9057",416636,"XM_414935.5","EMP2",416636,-0.0223912487014394,5.56806444036846,0.0102323673958732,0.9197305126346,1
"RockDoveHPG_Transcript_12553",417313,"XM_415584.5","ELAC2",417313,0.013843884545523,5.72008573414192,0.0102288742705328,0.919744167648064,1
"RockDoveHPG_Transcript_27675",417725,"XM_415970.5","PTPN12",417725,0.0159098335006865,5.90252584744062,0.0102206847847406,0.919776190492827,1
"RockDoveHPG_Transcript_25085",417435,"XM_015279953.1","SLC16A6",417435,-0.0250342449246116,4.10169981756671,0.0102202933818879,0.919777721295939,1
"RockDoveHPG_Transcript_21531",415824,"XM_414187.5","GINS2",415824,-0.0261222736832827,4.84629796481598,0.0102193046394287,0.919781588466688,1
"RockDoveHPG_Transcript_24384",100859707,"XM_003640386.3","IL2RB",100859707,0.0331502108145623,2.61287016831539,0.0102166286858565,0.919792055607805,1
"RockDoveHPG_Transcript_36171",424824,"XM_015277053.1","MRPS22",424824,-0.021680760749134,6.4648241109654,0.0102114549055738,0.919812297065233,1
"RockDoveHPG_Transcript_10099",418488,"XM_015299611.1","BACH1",418488,-0.0169714050186709,4.96320518982746,0.0101962027726742,0.919871998379153,1
"RockDoveHPG_Transcript_19672",420379,"NM_001277490.1","annotated by transcript or proteomic data",420379,-0.0213749386921242,4.41468127064466,0.0101785555044938,0.9199411312795,1
"RockDoveHPG_Transcript_40340",100859067,"XM_004941364.2","LOC100859067",100859067,0.042241518971117,1.27569900495313,0.0101029590056607,0.920237966894531,1
"RockDoveHPG_Transcript_35600",770724,"XM_015299975.1","NDUFS7",770724,0.0220397333100364,5.43137748363034,0.0100916798077891,0.920282351617852,1
"RockDoveHPG_Transcript_24208",418634,"NM_001006263.1","TRAPPC2",418634,0.0179350196696734,6.52711165457412,0.0100837040647711,0.920313752056035,1
"RockDoveHPG_Transcript_16853",420101,"XM_418222.5","TMEM259",420101,-0.0211020030761375,5.88047729535762,0.0100752432587568,0.920347075899403,1
"RockDoveHPG_Transcript_49243",422019,"XM_015285108.1","PNOC",422019,0.0611391018390073,3.88699795629371,0.0100496222515674,0.920448108583965,1
"RockDoveHPG_Transcript_12450",423213,"NM_001031193.1","annotated by transcript or proteomic data",423213,-0.0248524262071732,5.99125191176828,0.0100005035566319,0.920642062775376,1
"RockDoveHPG_Transcript_37810",107050074,"XM_015273864.1","LOC107050074",107050074,0.0379465856934127,2.29642357305038,0.00996210020797308,0.920794068379603,1
"RockDoveHPG_Transcript_13630",100857693,"XM_015278694.1","unclassified transcription discrepancy",100857693,0.0290724487428414,3.62464277900404,0.00993433095776045,0.920904167247996,1
"RockDoveHPG_Transcript_17017",424754,"NM_001277409.1","annotated by transcript or proteomic data",424754,-0.0192961269876645,4.62942667606614,0.00993083983235389,0.920918019772628,1
"RockDoveHPG_Transcript_15421",431683,"XM_422056.5","CYP27A1",431683,-0.0235372183156196,4.14674175804893,0.00993011989543286,0.920920876734381,1
"RockDoveHPG_Transcript_25351",418900,"XM_015278398.1","SERTM1",418900,0.0280477856354786,4.06816317123047,0.00991430839861369,0.92098364868736,1
"RockDoveHPG_Transcript_3507",107057243,"XM_015302277.1","LOC107057243",107057243,-0.0131422324440078,6.04395688534351,0.00990501834477021,0.921020553965007,1
"RockDoveHPG_Transcript_40646",770048,"NM_001277632.1","annotated by transcript or proteomic data",770048,0.0256770924264317,4.31827463676894,0.00987948640948206,0.921122071193765,1
"RockDoveHPG_Transcript_34616",425003,"XM_015291669.1","PDCD10",425003,-0.0217161578250551,6.15360467134358,0.00987642194396332,0.921134264680476,1
"RockDoveHPG_Transcript_15039",395483,"NM_204731.1","annotated by transcript or proteomic data",395483,0.0359318300393075,4.72464432018953,0.00984857915029206,0.921245138619188,1
"RockDoveHPG_Transcript_5216",396494,"XM_015281328.1","EGFR",396494,-0.0187316413003802,5.44958474114053,0.009848366322008,0.921245986740681,1
"RockDoveHPG_Transcript_3122",425060,"NM_001031326.1","annotated by transcript or proteomic data",425060,0.0163889765647609,5.54075056945896,0.00984189941975212,0.921271761784786,1
"RockDoveHPG_Transcript_19343",420216,"XM_015282844.1","SLC7A7",420216,-0.0368764587309365,3.08527794730875,0.00980853265062156,0.921404887377407,1
"RockDoveHPG_Transcript_617",107054831,"XR_001469594.1","LOC107054831",107054831,-0.0369902364314756,4.00062721529762,0.00978188390876695,0.921511408623014,1
"RockDoveHPG_Transcript_24731",419494,"XM_015297211.1","FBXO6",419494,-0.0185617610872498,5.79322579604423,0.00974717499149101,0.921650288351135,1
"RockDoveHPG_Transcript_10368",428630,"XM_426188.5","FAXC",428630,0.0227710854725489,6.10512309017824,0.00974090963659504,0.921675390579932,1
"RockDoveHPG_Transcript_20442",422934,"XM_015286036.1","SMOX",422934,-0.017078332101946,5.89054259886429,0.00967071201876179,0.921957197585564,1
"RockDoveHPG_Transcript_11264",772081,"XM_015299016.1","SYCP1",772081,0.030285010892401,6.47999793409967,0.0096684568119946,0.921967796026492,1
"RockDoveHPG_Transcript_10127",395221,"XM_015286919.1","NR1H3",395221,0.0124043476109492,6.61801785312718,0.00965672414998043,0.922013474896224,1
"RockDoveHPG_Transcript_16659",417716,"NM_001006225.1","annotated by transcript or proteomic data",417716,0.0143043293690994,7.32287502299006,0.00964552877777249,0.922058546831937,1
"RockDoveHPG_Transcript_18997",419521,"NM_001030884.1","annotated by transcript or proteomic data",419521,-0.038278783965797,4.94778103936509,0.00958241557172879,0.922313132672827,1
"RockDoveHPG_Transcript_35051",424821,"NM_001277416.1","RBP1",424821,-0.0452511553230015,0.513999620384718,0.00955697261837105,0.922416003727847,1
"RockDoveHPG_Transcript_10492",772279,"XM_001235437.4","SLC24A4",772279,-0.0261631848434232,5.32263704377913,0.0095406398129892,0.922482113474589,1
"RockDoveHPG_Transcript_6123",425514,"NM_001282239.1","annotated by transcript or proteomic data",425514,-0.0149793908689274,6.30622425192349,0.00952076876269243,0.922562621945824,1
"RockDoveHPG_Transcript_30160",771075,"XR_001465442.1","TRIQK",771075,0.0170696688882923,4.76785776153246,0.00949560120734308,0.922664711304303,1
"RockDoveHPG_Transcript_6288",419355,"NM_001007873.1","annotated by transcript or proteomic data",419355,0.0129508970074139,5.20395217724437,0.00949058628969487,0.92268507006831,1
"RockDoveHPG_Transcript_1545",424846,"XM_015277089.1","unclassified transcription discrepancy",424846,-0.0217073458203641,6.20761437767706,0.00948920275543407,0.922690687676099,1
"RockDoveHPG_Transcript_27292",427819,"XM_015295903.1","BAZ1B",427819,-0.0204195155177016,6.17572222255685,0.00948834844648076,0.922694156660165,1
"RockDoveHPG_Transcript_18258",770203,"XM_015281243.1","WDR86",770203,0.0197806251115829,3.57652348426586,0.00947421668703529,0.922751562596883,1
"RockDoveHPG_Transcript_35155",101747474,"XM_004943814.2","LOC101747474",101747474,-0.0535362615691888,6.30368879909276,0.00944335406917767,0.922877562939257,1
"RockDoveHPG_Transcript_33725",107056760,"XM_015301765.1","LOC107056760",107056760,-0.0239936153114311,2.96434950815817,0.00943358889417804,0.922916841733527,1
"RockDoveHPG_Transcript_15023",107053643,"XR_001467129.1","LOC107053643",107053643,-0.024287554657774,4.56721515261131,0.00943342175874223,0.922917522403517,1
"RockDoveHPG_Transcript_45822",101751286,"XM_015273757.1","LOC101751286",101751286,0.0358617290122506,5.08472323829641,0.00942814512004227,0.922940176993459,1
"RockDoveHPG_Transcript_17634",395982,"XM_015275846.1","TFAP2A",395982,0.0476124612308727,4.40716907543117,0.00940726603528605,0.923027892274504,1
"RockDoveHPG_Transcript_24106",100859108,"XM_003641516.3","STAMBPL1",100859108,-0.0125212652502664,5.9519596597275,0.00940366673428301,0.923038798851523,1
"RockDoveHPG_Transcript_6816",107057341,"XR_001471426.1","misc_RNA",107057341,0.0300118498532825,3.92958120563046,0.00939017194380212,0.923093865177609,1
"RockDoveHPG_Transcript_53088",107055916,"XM_015300996.1","LOC107055916",107055916,-0.15576651355936,0.805830576204394,0.144121925267847,0.923171748383583,1
"RockDoveHPG_Transcript_12526",395556,"XM_015299592.1","STAT5B",395556,-0.0196162234072931,4.62299587535438,0.00936861317789448,0.923181920001383,1
"RockDoveHPG_Transcript_17726",417562,"XM_015295748.1","SMYD4",417562,0.0203376862104142,4.09153318848161,0.00934097587597899,0.923294951788991,1
"RockDoveHPG_Transcript_58605",770341,"XM_001233681.4","SHC2",770341,0.026245365607402,4.84351432961172,0.00932095541398263,0.923376937482441,1
"RockDoveHPG_Transcript_25344",107053074,"XR_001466028.1","LOC107053074",107053074,-0.0394334869512264,1.9006256324664,0.00932042642975606,0.923379104927735,1
"RockDoveHPG_Transcript_10914",430997,"NM_001031597.1","annotated by transcript or proteomic data",430997,-0.0301429278902094,9.6512820806569,0.00929790609143231,0.923471436793745,1
"RockDoveHPG_Transcript_12480",420224,"XM_418334.5","TMEM67",420224,0.0141480773637003,5.56384978599494,0.00929731250336254,0.923473871990631,1
"RockDoveHPG_Transcript_11792",415393,"XR_001464362.1","LRRC49",415393,-0.0220753674405285,5.46079854765543,0.00928801443959958,0.923512027572521,1
"RockDoveHPG_Transcript_40744",431225,"XM_015296571.1","DNTTIP1",431225,0.0200182901736051,5.30333594359836,0.00927036034850638,0.923584526079322,1
"RockDoveHPG_Transcript_58728",107057454,"XM_015302538.1","UFC1",107057454,0.027810346395889,5.06461917360901,0.00926701651515184,0.923598265753091,1
"RockDoveHPG_Transcript_20571",429484,"XR_001465397.1","PLAG1",429484,-0.0204091525107127,3.69245111820394,0.0092651017018572,0.923606134768878,1
"RockDoveHPG_Transcript_18901",420540,"XM_015281969.1","STEAP1",420540,-0.0352779699632364,4.90537096816022,0.00925133990421565,0.923663752403371,1
"RockDoveHPG_Transcript_49136",415768,"NM_001199133.1","10092126",415768,0.0566411714952114,0.173485737387936,0.00924628859997161,0.923683491790761,1
"RockDoveHPG_Transcript_18566",415674,"NM_001293311.1","annotated by transcript or proteomic data",415674,-0.0279578543939736,7.54312475480245,0.00924123244527803,0.923704770325498,1
"RockDoveHPG_Transcript_34669",430443,"XM_428001.5","LOC430443",430443,0.0399366804252244,4.88638769735468,0.00921598381193376,0.923812003296839,1
"RockDoveHPG_Transcript_17956",770613,"XM_001233950.4","GORAB",770613,0.0508767045157514,10.8151902172045,0.00920269339776964,0.923866840894706,1
"RockDoveHPG_Transcript_15682",373980,"NM_204166.1","annotated by transcript or proteomic data",373980,0.0363570537853497,5.18469114650814,0.00920229616914144,0.923867836113316,1
"RockDoveHPG_Transcript_12516",771781,"XM_015296460.1","TBC1D20",771781,0.128381877505881,4.72870091039922,0.525806684510009,0.923895724374543,1
"RockDoveHPG_Transcript_11578",395733,"XM_015288573.1","BLNK",395733,-0.0292710748930376,5.86578733038606,0.00917620308790573,0.92397284882138,1
"RockDoveHPG_Transcript_10010",416578,"NM_001277564.1","annotated by transcript or proteomic data",416578,-0.0142536748473475,5.38345835489978,0.00914634247571298,0.924095795766844,1
"RockDoveHPG_Transcript_25492",417739,"XM_015274344.1","MAPK11",417739,0.0137781105232927,6.15521524421724,0.00914237945104608,0.924112191031486,1
"RockDoveHPG_Transcript_70526",107049917,"XR_001462243.1","LOC107049917",107049917,-0.0371373691632116,0.60948169557769,0.00914097940548748,0.924117983959065,1
"RockDoveHPG_Transcript_27025",423632,"XM_421516.5","CSGALNACT2",423632,-0.0134020879705932,6.7229892500119,0.00912384360001298,0.924188922589928,1
"RockDoveHPG_Transcript_11293",417412,"XM_415664.5","C18H17ORF75",417412,0.0150475512871684,6.18395861540203,0.00908221526514859,0.924361535706287,1
"RockDoveHPG_Transcript_1100",417970,"NM_001277750.1","annotated by transcript or proteomic data",417970,0.0163843200975849,7.84614058457632,0.00908210477557506,0.924361994385188,1
"RockDoveHPG_Transcript_18920",421977,"XM_004935793.2","TP53I3",421977,-0.0236499820308392,3.50927073733261,0.00907790621965233,0.924379426071616,1
"RockDoveHPG_Transcript_24516",107050393,"XR_001462571.1","LOC107050393",107050393,0.0251156780857625,3.88282543036064,0.00904293527778618,0.924524777793599,1
"RockDoveHPG_Transcript_17062",422332,"NM_001006435.1","annotated by transcript or proteomic data",422332,0.0150899430022729,5.76380648162077,0.00903387181190275,0.924562495053782,1
"RockDoveHPG_Transcript_16144",424785,"XM_004937064.2","TRIP12",424785,0.0120686311423503,8.10776470101356,0.00901016786462007,0.924661228471798,1
"RockDoveHPG_Transcript_12327",417530,"NM_001006215.2","LIG3",417530,0.0347758937234288,3.85313616711186,0.0089916972057463,0.924738254700146,1
"RockDoveHPG_Transcript_42101",418644,"XM_015299768.1","GRM3",418644,-0.0211103929118515,6.49686856699686,0.0089802441738801,0.924786056167748,1
"RockDoveHPG_Transcript_23024",419384,"XM_015297097.1","TPRG1L",419384,0.0190037562959064,6.47642194205049,0.0089786150368846,0.924792858187849,1
"RockDoveHPG_Transcript_30724",107055877,"XM_015300967.1","unclassified transcription discrepancy",107055877,0.0307942636178801,3.45850249558192,0.00895828667548337,0.924877786173965,1
"RockDoveHPG_Transcript_30885",395261,"NM_204574.1","25821",395261,0.0347952808807218,4.50881329178262,0.00895300539828993,0.924900292185689,1
"RockDoveHPG_Transcript_22129",420292,"NM_001277448.1","TSTA3",420292,0.0146524006559909,4.90084273299037,0.00894656149499103,0.924926815945271,1
"RockDoveHPG_Transcript_15627",396509,"NM_001005796.2","annotated by transcript or proteomic data",396509,-0.0151891345527777,6.274713292545,0.00894461974496283,0.924934938655262,1
"RockDoveHPG_Transcript_20156",421986,"XM_003641050.3","PPM1G",421986,0.0135997763522749,5.49508706438448,0.00887891765232948,0.925210309261948,1
"RockDoveHPG_Transcript_41798",419619,"XR_001469938.1","GRIK3",419619,0.0253254042537815,3.91520342136435,0.00887288649765429,0.925235638476097,1
"RockDoveHPG_Transcript_20943",107054794,"XM_015296031.1","CRK",107054794,0.0153429463918041,6.16372047741457,0.0088319368928963,0.925407845902155,1
"RockDoveHPG_Transcript_35819",423284,"NM_001006478.2","annotated by transcript or proteomic data",423284,-0.0139484597177122,6.51431311899284,0.00881848302866184,0.925464511987895,1
"RockDoveHPG_Transcript_2075",422210,"XM_015278411.1","MED12",422210,0.0239746286057669,5.39177620681384,0.00881118225418226,0.925495280242386,1
"RockDoveHPG_Transcript_2973",416926,"XR_001463239.1","DGCR2",416926,-0.01362282677666,6.2415841864726,0.00878434148473705,0.925608508207186,1
"RockDoveHPG_Transcript_15503",427760,"XM_015279738.1","NUP214",427760,0.0136886602738349,5.96124273047477,0.00876953378103176,0.925671049312356,1
"RockDoveHPG_Transcript_29293",420921,"XM_015282246.1","DNAH5",420921,-0.026658423774292,4.21655259406776,0.00876023399376845,0.925710354683819,1
"RockDoveHPG_Transcript_17098",416352,"XM_015294044.1","JAKMIP2",416352,-0.0203256554505392,6.47066748339486,0.00875683665538507,0.925724718717778,1
"RockDoveHPG_Transcript_7196",419547,"XM_004947671.2","CEP85",419547,-0.0368921227747285,4.52881319002048,0.00873469849535278,0.925818421090746,1
"RockDoveHPG_Transcript_12736",419133,"NM_001030847.1","annotated by transcript or proteomic data",419133,0.019842414588091,6.70547241385113,0.00872659833578413,0.925852691171486,1
"RockDoveHPG_Transcript_19375",427087,"XM_004950227.2","CCDC124",427087,-0.0183321938077636,5.57086944392855,0.00871710630086292,0.925892908796574,1
"RockDoveHPG_Transcript_29382",427474,"XM_425046.5","HSD17B3",427474,-0.0800683113516611,2.36227653236033,0.00866862285466316,0.926098710569624,1
"RockDoveHPG_Transcript_22527",419396,"NM_001198654.1","PEX10",419396,-0.0144349637126528,4.85005028963087,0.00866671285194377,0.926106796088683,1
"RockDoveHPG_Transcript_36019",428192,"NM_001277916.1","annotated by transcript or proteomic data",428192,-0.0182424182154193,4.73041136992394,0.00864707797087645,0.926190303114615,1
"RockDoveHPG_Transcript_23513",395880,"NM_205024.1","annotated by transcript or proteomic data",395880,-0.0146982394108888,5.25007830263744,0.00864150607597644,0.926214017765792,1
"RockDoveHPG_Transcript_60219",427031,"XM_004942150.2","HECTD2",427031,0.0218611163489172,4.27212961783416,0.00864057749164737,0.926217970681452,1
"RockDoveHPG_Transcript_23551",100857732,"XM_015284985.1","LOC100857732",100857732,-0.0186889810675516,6.68047580060228,0.00861961566468209,0.926307260727471,1
"RockDoveHPG_Transcript_60518",107050720,"XR_001462735.1","LOC107050720",107050720,0.0377066153345451,1.44825034571006,0.0140834712710214,0.926347337221045,1
"RockDoveHPG_Transcript_4448",421517,"XM_419559.5","TARBP1",421517,-0.0200931906829153,5.2529125903499,0.00857250251198149,0.926508346824416,1
"RockDoveHPG_Transcript_67319",107055490,"XR_001470553.1","LOC107055490",107055490,0.0520922812808432,0.389750336701258,0.00856962250401891,0.926520657192277,1
"RockDoveHPG_Transcript_13622",770261,"XM_001233591.4","MRPS15",770261,-0.0177798537962711,5.9231647556682,0.00856922903703412,0.926522339198001,1
"RockDoveHPG_Transcript_11721",416165,"XM_015293669.1","MAT2B",416165,-0.0131008271120572,6.64888279656814,0.00856413508428231,0.926544118513691,1
"RockDoveHPG_Transcript_13791",420105,"NM_001045833.1","annotated by transcript or proteomic data",420105,-0.0134093451417368,5.18367168602352,0.00855150377664925,0.926598152172136,1
"RockDoveHPG_Transcript_30784",101747599,"XR_001465632.1","LOC101747599",101747599,-0.039091954029556,2.30857241339144,0.00854692626016654,0.926617743608923,1
"RockDoveHPG_Transcript_17931",424264,"XR_212682.2","LMLN",424264,-0.0186980884407108,5.68005681271039,0.00849884931811636,0.926823829933435,1
"RockDoveHPG_Transcript_19897",418840,"XM_417036.5","LACC1",418840,0.0299922714602277,2.27063671058288,0.00847889477140667,0.926909539585662,1
"RockDoveHPG_Transcript_14875",395209,"NM_204534.4","annotated by transcript or proteomic data",395209,0.0289897162649427,6.91932280382782,0.00847748044420473,0.926918397644711,1
"RockDoveHPG_Transcript_2575",395664,"NM_204858.1","annotated by transcript or proteomic data",395664,0.0175071830431755,6.57252821323732,0.00847638599314193,0.926920322596562,1
"RockDoveHPG_Transcript_46970",426893,"XM_424499.5","PINLYP",426893,-0.0486760962881913,2.70034266395377,0.00847453775400247,0.926928299810852,1
"RockDoveHPG_Transcript_2099",423724,"XM_015288290.1","ZMIZ1",423724,0.0275397972206046,6.01393216840729,0.00846946578824679,0.926950529078708,1
"RockDoveHPG_Transcript_1147",420233,"XR_001465478.1","NDUFAF6",420233,-0.0152732496363955,5.52141296196607,0.00846795651790713,0.926956565222312,1
"RockDoveHPG_Transcript_54438",396145,"NM_205222.3","INS",396145,-0.0568870852169703,1.49577660164163,0.0084645963219837,0.926971017494914,1
"RockDoveHPG_Transcript_13812",425913,"XM_004938157.2","GDAP2",425913,-0.0188495403021799,6.09683738724541,0.00845139186923277,0.927027838163612,1
"RockDoveHPG_Transcript_75897",427671,"XM_015294469.1","unclassified transcription discrepancy",427671,0.0876067508710805,0.616744657005885,0.00842778280281425,0.927129575238414,1
"RockDoveHPG_Transcript_58502",421493,"XM_015283947.1","COX20",421493,0.0323746525930481,0.680168871433049,0.00840827005938128,0.927213710047081,1
"RockDoveHPG_Transcript_27557",418830,"XM_004938664.2","MTRF1",418830,-0.0249843640429511,5.14963556003168,0.00840633055854255,0.927222081338346,1
"RockDoveHPG_Transcript_11147",107053141,"XR_001466160.1","LOC107053141",107053141,0.0564805288886611,1.77796911226677,0.00840591771862041,0.927224071667884,1
"RockDoveHPG_Transcript_22604",101748706,"XM_015273759.1","mRNA",101748706,-0.027485156337864,2.03166447797424,0.00839257795041473,0.927281468430365,1
"RockDoveHPG_Transcript_3121",420289,"XM_015283045.1","TRPS1",420289,-0.0372077944548612,3.51710171633353,0.00838567536415935,0.927311293965286,1
"RockDoveHPG_Transcript_15170",395070,"NM_204427.2","annotated by transcript or proteomic data",395070,0.0210499424444113,5.28081284832262,0.00837680469244689,0.927349641626925,1
"RockDoveHPG_Transcript_20590",395399,"NM_206844.1","annotated by transcript or proteomic data",395399,-0.0223259373390844,3.78420928985685,0.00836507743983468,0.927400369650033,1
"RockDoveHPG_Transcript_28407",418128,"NM_001302133.1","annotated by transcript or proteomic data",418128,0.0224857907524489,5.24768030033082,0.00834887506744742,0.927470514522097,1
"RockDoveHPG_Transcript_18525",416342,"XM_414658.4","NDFIP1",416342,-0.0114114464022579,7.1332407566518,0.00833978286120581,0.927509907446604,1
"RockDoveHPG_Transcript_16837",424088,"XM_004942631.2","FAM117B",424088,0.0195180123911697,6.09356386745799,0.00833500079983482,0.927530634912545,1
"RockDoveHPG_Transcript_25283",418119,"XM_015285568.1","MRPS33",418119,-0.0170456109518772,5.55246638759616,0.00833125537558888,0.927546873344798,1
"RockDoveHPG_Transcript_56164",430423,"XM_015301302.1","DOK1",430423,0.0378409073298761,1.88328475091922,0.00832696283159679,0.927565488363405,1
"RockDoveHPG_Transcript_36881",429688,"NM_001034827.1","annotated by transcript or proteomic data",429688,0.0206104953945016,3.71041217385569,0.00832437209677791,0.927576725668784,1
"RockDoveHPG_Transcript_12121",421687,"NM_001277709.1","PEX7",421687,-0.0123725322270412,6.08704680254472,0.00832107203208996,0.927591042244639,1
"RockDoveHPG_Transcript_60796",416477,"XM_015294357.1","CYP3A4",416477,-0.0565892372526431,1.99298605631092,0.00831866412963866,0.927601490185319,1
"RockDoveHPG_Transcript_4958",424237,"XM_003641618.3","RALB",424237,-0.0150765229314715,6.84745807534526,0.00825096670863359,0.927895857353437,1
"RockDoveHPG_Transcript_50860",107055416,"XM_015300363.1","COPZ1",107055416,-0.0336185671485197,5.8225279018837,0.00822489281113772,0.928013776630124,1
"RockDoveHPG_Transcript_5178",422462,"NM_001006440.1","annotated by transcript or proteomic data",422462,-0.012354082184428,6.96950467501529,0.008197013230679,0.92813133511788,1
"RockDoveHPG_Transcript_12590",395587,"NM_204802.1","annotated by transcript or proteomic data",395587,-0.0142654499293958,6.88752653540813,0.00819221018092842,0.928152335661226,1
"RockDoveHPG_Transcript_71595",423864,"NM_001031233.1","annotated by transcript or proteomic data",423864,0.0157929633345356,5.04700649377749,0.00819146792285599,0.928155581616015,1
"RockDoveHPG_Transcript_19012",777855,"NR_031475.1","MIR34A",777855,-0.0300256592142982,2.33547144079134,0.00818061374856587,0.928203064750677,1
"RockDoveHPG_Transcript_7827",107052011,"XR_001464085.1","LOC107052011",107052011,0.0109415554239053,7.36541316044215,0.00817593778153972,0.928223530224338,1
"RockDoveHPG_Transcript_17513",423029,"XM_015286364.1","BTBD10",423029,0.0141449450189036,6.51197253191407,0.00816887372190464,0.928254458943258,1
"RockDoveHPG_Transcript_13580",769193,"XM_015293848.1","RGS14",769193,0.0258465383443935,4.54255564001903,0.00814650540161495,0.928352483673589,1
"RockDoveHPG_Transcript_13506",415561,"XM_015292225.1","CORO2B",415561,-0.0182404992841136,6.1210657126146,0.00813013595178419,0.928424305554692,1
"RockDoveHPG_Transcript_6733",415752,"NM_001005843.1","annotated by transcript or proteomic data",415752,0.0234806302882452,5.88944820403308,0.00812979405310502,0.92842580643121,1
"RockDoveHPG_Transcript_26028",421679,"XM_419716.4","CCDC28A",421679,-0.0157286196971408,4.83114312197912,0.00811111468351491,0.928507854071648,1
"RockDoveHPG_Transcript_10297",420503,"XM_004939235.2","ARMC3",420503,-0.0245706124117689,4.52095113807226,0.00810519855551505,0.928533860049494,1
"RockDoveHPG_Transcript_15510",417959,"NM_001007853.1","annotated by transcript or proteomic data",417959,-0.00960189954096965,5.59747646595956,0.00810025933216157,0.928555579102993,1
"RockDoveHPG_Transcript_18552",427006,"XM_015294817.1","ZP2",427006,0.0647453812470814,6.75618946324491,0.00807827189601947,0.928652788319496,1
"RockDoveHPG_Transcript_15956",416992,"XM_003642225.3","DDX54",416992,-0.0173724993757059,4.4433377852382,0.00807308920407287,0.928675172797614,1
"RockDoveHPG_Transcript_31046",770322,"XM_001233657.4","MRPS28",770322,0.02115570949907,4.06736140113093,0.00806560813347617,0.92870813754562,1
"RockDoveHPG_Transcript_1873",417444,"XM_015279942.1","ABCA5",417444,-0.0130271399253298,5.84384954478199,0.00805835650369884,0.928740105995144,1
"RockDoveHPG_Transcript_21837",423979,"NM_001031243.1","annotated by transcript or proteomic data",423979,0.0113834229809337,6.62199965045739,0.00805763082602665,0.92874330590717,1
"RockDoveHPG_Transcript_2535",416781,"XM_015275245.1","GNB1L",416781,-0.0182556535808744,5.29859216295215,0.00803325364379322,0.928850882843798,1
