 Name	ovary	testes	pituitary	hypothalamus
 RockDoveHPG_Transcript_10607 	1	1	1	1
 RockDoveHPG_Transcript_10609 	0	0	0	0
 RockDoveHPG_Transcript_10610 	0	1	1	1
 RockDoveHPG_Transcript_10611 	1	1	1	1
 RockDoveHPG_Transcript_10612 	1	0	1	1
 RockDoveHPG_Transcript_10613 	1	0	1	1
 RockDoveHPG_Transcript_10617 	1	1	1	1
 RockDoveHPG_Transcript_10618 	1	1	1	1
 RockDoveHPG_Transcript_1062 	1	1	1	1
 RockDoveHPG_Transcript_10621 	1	1	1	0
 RockDoveHPG_Transcript_10622 	1	1	1	1
 RockDoveHPG_Transcript_10623 	1	1	1	1
 RockDoveHPG_Transcript_10624 	1	1	1	1
 RockDoveHPG_Transcript_10626 	1	1	1	1
 RockDoveHPG_Transcript_10627 	0	0	1	1
 RockDoveHPG_Transcript_10629 	1	1	1	1
 RockDoveHPG_Transcript_10630 	1	1	1	1
 RockDoveHPG_Transcript_10632 	1	1	1	1
 RockDoveHPG_Transcript_10633 	1	0	1	1
 RockDoveHPG_Transcript_10635 	1	1	1	1
 RockDoveHPG_Transcript_10636 	1	1	1	1
 RockDoveHPG_Transcript_10637 	1	1	1	1
 RockDoveHPG_Transcript_10639 	1	1	1	1
 RockDoveHPG_Transcript_10640 	1	1	1	1
 RockDoveHPG_Transcript_10641 	1	1	1	1
 RockDoveHPG_Transcript_10642 	1	1	1	1
 RockDoveHPG_Transcript_10643 	1	1	0	0
 RockDoveHPG_Transcript_10645 	1	1	1	1
 RockDoveHPG_Transcript_10646 	1	1	1	1
 RockDoveHPG_Transcript_10647 	1	1	1	1
 RockDoveHPG_Transcript_10648 	1	0	1	1
 RockDoveHPG_Transcript_1065 	1	1	1	1
 RockDoveHPG_Transcript_10650 	1	1	1	1
 RockDoveHPG_Transcript_10652 	1	1	1	1
 RockDoveHPG_Transcript_10653 	1	1	1	1
 RockDoveHPG_Transcript_10654 	0	0	1	0
 RockDoveHPG_Transcript_10655 	1	1	1	1
 RockDoveHPG_Transcript_10656 	1	1	1	1
 RockDoveHPG_Transcript_10658 	1	1	1	1
 RockDoveHPG_Transcript_10659 	1	1	1	1
 RockDoveHPG_Transcript_1066 	1	1	1	1
 RockDoveHPG_Transcript_10661 	0	1	0	0
 RockDoveHPG_Transcript_10662 	1	1	1	1
 RockDoveHPG_Transcript_10663 	1	1	1	1
 RockDoveHPG_Transcript_10665 	1	1	1	1
 RockDoveHPG_Transcript_10666 	1	1	1	0
 RockDoveHPG_Transcript_10667 	1	1	1	1
 RockDoveHPG_Transcript_10668 	1	1	1	1
 RockDoveHPG_Transcript_1067 	1	1	1	1
 RockDoveHPG_Transcript_10670 	1	1	1	1
 RockDoveHPG_Transcript_10672 	1	1	1	1
 RockDoveHPG_Transcript_10673 	1	1	0	1
 RockDoveHPG_Transcript_10674 	1	1	1	1
 RockDoveHPG_Transcript_10676 	1	1	1	1
 RockDoveHPG_Transcript_10677 	1	1	1	1
 RockDoveHPG_Transcript_10678 	1	1	1	1
 RockDoveHPG_Transcript_1068 	1	1	1	1
 RockDoveHPG_Transcript_10680 	1	1	1	1
 RockDoveHPG_Transcript_10682 	1	1	1	1
 RockDoveHPG_Transcript_10684 	1	1	1	1
 RockDoveHPG_Transcript_10688 	1	1	1	1
 RockDoveHPG_Transcript_10689 	0	1	1	1
 RockDoveHPG_Transcript_1069 	0	1	1	1
 RockDoveHPG_Transcript_10690 	1	1	1	1
 RockDoveHPG_Transcript_10691 	1	1	1	1
 RockDoveHPG_Transcript_10693 	1	1	1	1
 RockDoveHPG_Transcript_10695 	0	0	1	1
 RockDoveHPG_Transcript_10697 	1	1	1	1
 RockDoveHPG_Transcript_10698 	1	0	1	1
 RockDoveHPG_Transcript_1070 	1	1	1	1
 RockDoveHPG_Transcript_10700 	1	1	1	1
 RockDoveHPG_Transcript_10701 	1	1	1	1
 RockDoveHPG_Transcript_10703 	1	0	1	1
 RockDoveHPG_Transcript_10704 	1	1	1	1
 RockDoveHPG_Transcript_10705 	1	1	1	1
 RockDoveHPG_Transcript_10706 	1	1	1	1
 RockDoveHPG_Transcript_10707 	1	1	1	1
 RockDoveHPG_Transcript_1071 	1	1	1	1
 RockDoveHPG_Transcript_10710 	0	0	1	0
 RockDoveHPG_Transcript_10712 	1	1	1	1
 RockDoveHPG_Transcript_10713 	0	0	1	1
 RockDoveHPG_Transcript_10714 	1	1	1	1
 RockDoveHPG_Transcript_10715 	0	1	0	1
 RockDoveHPG_Transcript_10717 	1	1	1	1
 RockDoveHPG_Transcript_1072 	1	1	1	1
 RockDoveHPG_Transcript_10721 	1	1	1	1
 RockDoveHPG_Transcript_10722 	1	1	1	1
 RockDoveHPG_Transcript_10723 	1	1	0	0
 RockDoveHPG_Transcript_10725 	0	1	0	0
 RockDoveHPG_Transcript_10726 	1	0	1	1
 RockDoveHPG_Transcript_10727 	1	1	1	1
 RockDoveHPG_Transcript_10728 	1	1	1	1
 RockDoveHPG_Transcript_10729 	1	1	1	1
 RockDoveHPG_Transcript_1073 	1	1	1	1
 RockDoveHPG_Transcript_10730 	1	1	1	1
 RockDoveHPG_Transcript_10731 	1	1	1	1
 RockDoveHPG_Transcript_10732 	1	1	1	1
 RockDoveHPG_Transcript_10734 	1	0	1	1
 RockDoveHPG_Transcript_10735 	1	1	1	1
 RockDoveHPG_Transcript_10738 	1	1	1	1
 RockDoveHPG_Transcript_1074 	1	1	1	1
 RockDoveHPG_Transcript_10740 	1	1	1	1
 RockDoveHPG_Transcript_10742 	1	1	1	1
 RockDoveHPG_Transcript_10743 	1	1	1	1
 RockDoveHPG_Transcript_10745 	1	1	0	1
 RockDoveHPG_Transcript_10747 	1	1	1	1
 RockDoveHPG_Transcript_10748 	1	1	1	1
 RockDoveHPG_Transcript_10749 	1	0	1	0
 RockDoveHPG_Transcript_10750 	1	1	1	1
 RockDoveHPG_Transcript_10751 	1	0	1	1
 RockDoveHPG_Transcript_10752 	1	1	1	1
 RockDoveHPG_Transcript_10754 	1	1	1	1
 RockDoveHPG_Transcript_10755 	1	0	1	1
 RockDoveHPG_Transcript_10756 	1	1	1	1
 RockDoveHPG_Transcript_10757 	1	1	1	1
 RockDoveHPG_Transcript_1076 	1	1	1	1
 RockDoveHPG_Transcript_10760 	1	1	1	1
 RockDoveHPG_Transcript_10761 	1	1	1	1
 RockDoveHPG_Transcript_10762 	0	1	0	0
 RockDoveHPG_Transcript_10763 	1	1	1	1
 RockDoveHPG_Transcript_10764 	1	0	1	1
 RockDoveHPG_Transcript_10765 	1	1	0	0
 RockDoveHPG_Transcript_10767 	1	1	1	1
 RockDoveHPG_Transcript_10768 	1	1	1	1
 RockDoveHPG_Transcript_10769 	1	1	1	1
 RockDoveHPG_Transcript_10770 	1	1	0	1
 RockDoveHPG_Transcript_10771 	1	1	1	1
 RockDoveHPG_Transcript_10772 	1	1	1	1
 RockDoveHPG_Transcript_10773 	0	1	1	1
 RockDoveHPG_Transcript_10774 	1	1	1	1
 RockDoveHPG_Transcript_10775 	1	1	1	1
 RockDoveHPG_Transcript_10777 	1	1	1	1
 RockDoveHPG_Transcript_10778 	0	1	0	0
 RockDoveHPG_Transcript_10779 	1	1	1	1
 RockDoveHPG_Transcript_1078 	1	1	1	1
 RockDoveHPG_Transcript_10780 	1	0	1	1
 RockDoveHPG_Transcript_10781 	1	1	1	1
 RockDoveHPG_Transcript_10782 	0	1	1	1
 RockDoveHPG_Transcript_10783 	1	1	1	1
 RockDoveHPG_Transcript_10785 	0	1	1	1
 RockDoveHPG_Transcript_10786 	0	1	1	0
 RockDoveHPG_Transcript_10787 	1	1	1	1
 RockDoveHPG_Transcript_10789 	1	1	1	1
 RockDoveHPG_Transcript_10790 	1	1	1	1
 RockDoveHPG_Transcript_10791 	1	1	1	1
 RockDoveHPG_Transcript_10793 	1	1	1	0
 RockDoveHPG_Transcript_10794 	1	1	0	1
 RockDoveHPG_Transcript_10795 	1	1	1	1
 RockDoveHPG_Transcript_10797 	1	0	1	1
 RockDoveHPG_Transcript_10798 	1	1	1	1
 RockDoveHPG_Transcript_10799 	1	1	1	1
 RockDoveHPG_Transcript_108 	1	1	1	1
 RockDoveHPG_Transcript_10800 	0	1	1	1
 RockDoveHPG_Transcript_10801 	1	1	0	0
 RockDoveHPG_Transcript_10802 	1	1	1	1
 RockDoveHPG_Transcript_10803 	0	1	0	0
 RockDoveHPG_Transcript_10804 	1	1	1	1
 RockDoveHPG_Transcript_10805 	1	1	1	1
 RockDoveHPG_Transcript_10806 	0	0	1	0
 RockDoveHPG_Transcript_10807 	1	1	1	1
 RockDoveHPG_Transcript_10809 	1	1	1	1
 RockDoveHPG_Transcript_10810 	0	0	1	0
 RockDoveHPG_Transcript_10811 	1	1	1	1
 RockDoveHPG_Transcript_10812 	1	0	1	1
 RockDoveHPG_Transcript_10813 	1	1	1	1
 RockDoveHPG_Transcript_10814 	1	1	1	1
 RockDoveHPG_Transcript_10816 	1	1	1	1
 RockDoveHPG_Transcript_10818 	1	1	1	1
 RockDoveHPG_Transcript_1082 	1	1	1	1
 RockDoveHPG_Transcript_10820 	1	1	1	1
 RockDoveHPG_Transcript_10821 	0	1	0	1
 RockDoveHPG_Transcript_10822 	1	1	1	1
 RockDoveHPG_Transcript_10823 	1	0	1	1
 RockDoveHPG_Transcript_10824 	1	1	1	1
 RockDoveHPG_Transcript_10826 	1	1	1	1
 RockDoveHPG_Transcript_10828 	1	1	0	0
 RockDoveHPG_Transcript_10829 	1	1	1	1
 RockDoveHPG_Transcript_1083 	1	1	1	1
 RockDoveHPG_Transcript_10830 	1	1	1	1
 RockDoveHPG_Transcript_10831 	1	1	1	1
 RockDoveHPG_Transcript_10833 	1	1	1	1
 RockDoveHPG_Transcript_10834 	1	1	1	1
 RockDoveHPG_Transcript_10835 	1	1	1	1
 RockDoveHPG_Transcript_10836 	0	1	1	1
 RockDoveHPG_Transcript_1084 	1	1	1	1
 RockDoveHPG_Transcript_10840 	1	1	1	1
 RockDoveHPG_Transcript_10841 	1	1	1	1
 RockDoveHPG_Transcript_10842 	1	1	1	1
 RockDoveHPG_Transcript_10844 	0	0	1	0
 RockDoveHPG_Transcript_10845 	1	1	1	1
 RockDoveHPG_Transcript_10847 	1	1	1	1
 RockDoveHPG_Transcript_10849 	1	1	1	1
 RockDoveHPG_Transcript_1085 	1	1	1	1
 RockDoveHPG_Transcript_10851 	1	1	1	1
 RockDoveHPG_Transcript_10852 	1	1	1	1
 RockDoveHPG_Transcript_10855 	1	1	1	1
 RockDoveHPG_Transcript_10856 	1	1	1	1
 RockDoveHPG_Transcript_10857 	1	1	1	1
 RockDoveHPG_Transcript_10858 	1	1	1	1
 RockDoveHPG_Transcript_10859 	1	1	1	1
 RockDoveHPG_Transcript_1086 	1	1	1	1
 RockDoveHPG_Transcript_10860 	1	0	1	1
 RockDoveHPG_Transcript_10863 	1	1	1	1
 RockDoveHPG_Transcript_10864 	1	1	1	0
 RockDoveHPG_Transcript_10865 	1	1	1	1
 RockDoveHPG_Transcript_10867 	1	1	0	0
 RockDoveHPG_Transcript_10868 	1	1	1	1
 RockDoveHPG_Transcript_10869 	0	1	0	0
 RockDoveHPG_Transcript_10871 	1	1	1	1
 RockDoveHPG_Transcript_10872 	1	1	1	1
 RockDoveHPG_Transcript_10873 	1	1	0	1
 RockDoveHPG_Transcript_10875 	1	0	1	1
 RockDoveHPG_Transcript_10876 	1	1	1	1
 RockDoveHPG_Transcript_10877 	1	1	1	1
 RockDoveHPG_Transcript_10878 	1	1	1	1
 RockDoveHPG_Transcript_10880 	1	1	1	1
 RockDoveHPG_Transcript_10881 	1	1	1	1
 RockDoveHPG_Transcript_10882 	1	1	1	1
 RockDoveHPG_Transcript_10884 	1	1	1	1
 RockDoveHPG_Transcript_10886 	1	1	1	1
 RockDoveHPG_Transcript_10887 	1	1	1	1
 RockDoveHPG_Transcript_10888 	1	1	1	1
 RockDoveHPG_Transcript_10889 	0	1	1	1
 RockDoveHPG_Transcript_10890 	1	0	0	1
 RockDoveHPG_Transcript_10892 	1	1	1	1
 RockDoveHPG_Transcript_10893 	1	0	1	1
 RockDoveHPG_Transcript_10894 	1	1	1	1
 RockDoveHPG_Transcript_10897 	1	1	1	1
 RockDoveHPG_Transcript_10898 	1	1	1	1
 RockDoveHPG_Transcript_10899 	1	1	1	1
 RockDoveHPG_Transcript_109 	1	1	1	1
 RockDoveHPG_Transcript_1090 	1	1	1	1
 RockDoveHPG_Transcript_10903 	1	1	1	1
 RockDoveHPG_Transcript_10904 	1	1	1	1
 RockDoveHPG_Transcript_10905 	1	1	0	0
 RockDoveHPG_Transcript_10909 	1	0	1	1
 RockDoveHPG_Transcript_1091 	1	1	1	1
 RockDoveHPG_Transcript_10910 	1	1	0	0
 RockDoveHPG_Transcript_10911 	1	1	0	1
 RockDoveHPG_Transcript_10912 	1	1	1	1
 RockDoveHPG_Transcript_10914 	1	1	1	1
 RockDoveHPG_Transcript_10915 	1	1	1	1
 RockDoveHPG_Transcript_10916 	1	1	1	1
 RockDoveHPG_Transcript_10917 	1	1	1	1
 RockDoveHPG_Transcript_10918 	1	1	1	1
 RockDoveHPG_Transcript_10919 	1	1	1	1
 RockDoveHPG_Transcript_10920 	1	1	1	1
 RockDoveHPG_Transcript_10922 	1	1	1	1
 RockDoveHPG_Transcript_10923 	0	1	1	0
 RockDoveHPG_Transcript_10924 	1	1	1	0
 RockDoveHPG_Transcript_10925 	1	1	1	0
 RockDoveHPG_Transcript_10927 	1	1	1	1
 RockDoveHPG_Transcript_10928 	1	1	1	1
 RockDoveHPG_Transcript_10929 	1	1	1	1
 RockDoveHPG_Transcript_1093 	1	1	1	1
 RockDoveHPG_Transcript_10931 	1	1	1	1
 RockDoveHPG_Transcript_10933 	1	1	0	0
 RockDoveHPG_Transcript_10934 	1	1	1	1
 RockDoveHPG_Transcript_10936 	1	1	1	1
 RockDoveHPG_Transcript_10938 	1	1	1	1
 RockDoveHPG_Transcript_10939 	1	1	1	1
 RockDoveHPG_Transcript_10942 	1	1	1	1
 RockDoveHPG_Transcript_10943 	1	1	1	1
 RockDoveHPG_Transcript_10944 	1	1	1	1
 RockDoveHPG_Transcript_10945 	1	1	1	1
 RockDoveHPG_Transcript_10946 	1	1	1	1
 RockDoveHPG_Transcript_10947 	1	1	1	1
 RockDoveHPG_Transcript_10948 	1	1	1	1
 RockDoveHPG_Transcript_1095 	1	1	1	1
 RockDoveHPG_Transcript_10950 	1	1	1	1
 RockDoveHPG_Transcript_10951 	1	1	1	1
 RockDoveHPG_Transcript_10953 	1	1	1	1
 RockDoveHPG_Transcript_10954 	1	1	1	1
 RockDoveHPG_Transcript_10956 	1	1	1	1
 RockDoveHPG_Transcript_10958 	1	1	1	1
 RockDoveHPG_Transcript_10959 	0	0	1	1
 RockDoveHPG_Transcript_1096 	1	1	1	1
 RockDoveHPG_Transcript_10960 	0	1	1	1
 RockDoveHPG_Transcript_10961 	1	1	1	1
 RockDoveHPG_Transcript_10962 	1	1	1	1
 RockDoveHPG_Transcript_10963 	0	1	1	1
 RockDoveHPG_Transcript_10964 	0	0	1	1
 RockDoveHPG_Transcript_10968 	1	1	1	1
 RockDoveHPG_Transcript_10969 	0	0	0	1
 RockDoveHPG_Transcript_10970 	0	1	1	0
 RockDoveHPG_Transcript_10971 	1	1	1	1
 RockDoveHPG_Transcript_10973 	0	0	0	1
 RockDoveHPG_Transcript_10974 	1	1	1	1
 RockDoveHPG_Transcript_10975 	1	1	1	1
 RockDoveHPG_Transcript_10977 	0	0	1	0
 RockDoveHPG_Transcript_10979 	1	1	1	1
 RockDoveHPG_Transcript_1098 	1	1	1	1
 RockDoveHPG_Transcript_10980 	0	0	1	1
 RockDoveHPG_Transcript_10983 	1	1	1	1
 RockDoveHPG_Transcript_10986 	1	1	1	1
 RockDoveHPG_Transcript_10987 	1	1	1	1
 RockDoveHPG_Transcript_10988 	1	1	1	1
 RockDoveHPG_Transcript_1099 	1	1	1	1
 RockDoveHPG_Transcript_10990 	1	1	1	1
 RockDoveHPG_Transcript_10991 	0	1	1	1
 RockDoveHPG_Transcript_10992 	1	1	1	1
 RockDoveHPG_Transcript_10993 	1	1	1	1
 RockDoveHPG_Transcript_10996 	1	1	0	0
 RockDoveHPG_Transcript_10997 	1	1	1	1
 RockDoveHPG_Transcript_10999 	1	1	1	1
 RockDoveHPG_Transcript_11 	0	0	0	0
 RockDoveHPG_Transcript_110 	1	1	1	1
 RockDoveHPG_Transcript_1100 	1	1	1	1
 RockDoveHPG_Transcript_11000 	1	1	0	0
 RockDoveHPG_Transcript_11001 	1	1	1	1
 RockDoveHPG_Transcript_11002 	1	1	1	1
 RockDoveHPG_Transcript_11003 	1	1	1	1
 RockDoveHPG_Transcript_11004 	1	1	1	1
 RockDoveHPG_Transcript_11005 	0	1	0	0
 RockDoveHPG_Transcript_11006 	1	1	1	1
 RockDoveHPG_Transcript_11009 	1	1	1	1
 RockDoveHPG_Transcript_1101 	1	1	1	1
 RockDoveHPG_Transcript_11011 	1	1	1	1
 RockDoveHPG_Transcript_11013 	1	1	1	1
 RockDoveHPG_Transcript_11014 	1	1	1	1
 RockDoveHPG_Transcript_11015 	1	1	1	1
 RockDoveHPG_Transcript_11016 	1	0	1	0
 RockDoveHPG_Transcript_11017 	1	0	0	0
 RockDoveHPG_Transcript_11018 	1	1	1	1
 RockDoveHPG_Transcript_11019 	1	1	1	1
 RockDoveHPG_Transcript_1102 	0	0	1	1
 RockDoveHPG_Transcript_11020 	1	1	1	1
 RockDoveHPG_Transcript_11024 	1	1	1	1
 RockDoveHPG_Transcript_11025 	0	0	1	1
 RockDoveHPG_Transcript_11026 	1	1	1	1
 RockDoveHPG_Transcript_11027 	1	1	1	1
 RockDoveHPG_Transcript_11029 	0	0	1	0
 RockDoveHPG_Transcript_1103 	1	1	1	1
 RockDoveHPG_Transcript_11032 	0	1	1	1
 RockDoveHPG_Transcript_11033 	1	1	1	1
 RockDoveHPG_Transcript_11034 	1	1	1	1
 RockDoveHPG_Transcript_11035 	1	1	1	1
 RockDoveHPG_Transcript_11036 	0	0	1	0
 RockDoveHPG_Transcript_11038 	1	1	1	1
 RockDoveHPG_Transcript_11039 	1	1	1	1
 RockDoveHPG_Transcript_1104 	1	1	1	1
 RockDoveHPG_Transcript_11040 	1	1	1	1
 RockDoveHPG_Transcript_11041 	0	0	0	0
 RockDoveHPG_Transcript_11042 	1	0	1	1
 RockDoveHPG_Transcript_11044 	1	1	0	0
 RockDoveHPG_Transcript_11045 	1	1	1	1
 RockDoveHPG_Transcript_11046 	1	1	0	0
 RockDoveHPG_Transcript_11047 	1	1	1	1
 RockDoveHPG_Transcript_11048 	1	1	1	1
 RockDoveHPG_Transcript_11049 	1	1	1	1
 RockDoveHPG_Transcript_1105 	1	1	1	1
 RockDoveHPG_Transcript_11051 	1	1	1	1
 RockDoveHPG_Transcript_11052 	1	1	1	1
 RockDoveHPG_Transcript_11055 	1	1	1	1
 RockDoveHPG_Transcript_11056 	1	1	1	1
 RockDoveHPG_Transcript_11057 	1	1	1	1
 RockDoveHPG_Transcript_11058 	1	1	1	1
 RockDoveHPG_Transcript_11059 	1	1	1	1
 RockDoveHPG_Transcript_1106 	1	1	1	1
 RockDoveHPG_Transcript_11060 	1	1	1	1
 RockDoveHPG_Transcript_11061 	1	1	1	1
 RockDoveHPG_Transcript_11062 	1	1	1	1
 RockDoveHPG_Transcript_11063 	1	1	1	1
 RockDoveHPG_Transcript_11065 	1	1	1	1
 RockDoveHPG_Transcript_11066 	1	1	1	1
 RockDoveHPG_Transcript_11068 	0	1	0	0
 RockDoveHPG_Transcript_11069 	1	1	1	1
 RockDoveHPG_Transcript_11070 	1	1	0	1
 RockDoveHPG_Transcript_11071 	1	1	1	1
 RockDoveHPG_Transcript_11072 	1	1	1	1
 RockDoveHPG_Transcript_11073 	0	1	1	1
 RockDoveHPG_Transcript_11075 	1	1	1	1
 RockDoveHPG_Transcript_11077 	0	0	1	1
 RockDoveHPG_Transcript_11078 	1	1	1	1
 RockDoveHPG_Transcript_11079 	1	1	1	1
 RockDoveHPG_Transcript_1108 	1	1	1	1
 RockDoveHPG_Transcript_11080 	0	0	1	0
 RockDoveHPG_Transcript_11082 	1	1	1	1
 RockDoveHPG_Transcript_11083 	1	1	1	0
 RockDoveHPG_Transcript_11084 	1	0	1	1
 RockDoveHPG_Transcript_11085 	1	1	1	1
 RockDoveHPG_Transcript_11086 	1	0	1	1
 RockDoveHPG_Transcript_11087 	1	1	1	1
 RockDoveHPG_Transcript_11088 	1	1	1	1
 RockDoveHPG_Transcript_11089 	1	1	1	1
 RockDoveHPG_Transcript_1109 	1	1	1	1
 RockDoveHPG_Transcript_11090 	1	1	1	1
 RockDoveHPG_Transcript_11091 	1	1	1	1
 RockDoveHPG_Transcript_11092 	1	1	1	1
 RockDoveHPG_Transcript_11093 	1	1	1	1
 RockDoveHPG_Transcript_11095 	1	1	1	1
 RockDoveHPG_Transcript_11096 	1	1	1	1
 RockDoveHPG_Transcript_11099 	1	1	1	1
 RockDoveHPG_Transcript_111 	1	1	1	1
 RockDoveHPG_Transcript_1110 	1	1	1	1
 RockDoveHPG_Transcript_11100 	1	1	1	1
 RockDoveHPG_Transcript_11101 	1	1	1	1
 RockDoveHPG_Transcript_11104 	1	1	1	1
 RockDoveHPG_Transcript_11106 	1	1	1	1
 RockDoveHPG_Transcript_11107 	1	1	1	1
 RockDoveHPG_Transcript_11108 	0	0	0	1
 RockDoveHPG_Transcript_1111 	1	0	1	1
 RockDoveHPG_Transcript_11111 	1	1	0	1
 RockDoveHPG_Transcript_11113 	1	1	1	1
 RockDoveHPG_Transcript_11114 	1	1	1	1
 RockDoveHPG_Transcript_11115 	1	1	1	1
 RockDoveHPG_Transcript_11117 	1	1	1	1
 RockDoveHPG_Transcript_11119 	0	1	0	0
 RockDoveHPG_Transcript_1112 	1	1	1	1
 RockDoveHPG_Transcript_11120 	1	0	1	1
 RockDoveHPG_Transcript_11121 	1	1	1	1
 RockDoveHPG_Transcript_11122 	1	1	1	1
 RockDoveHPG_Transcript_11123 	1	1	1	1
 RockDoveHPG_Transcript_11125 	1	1	1	1
 RockDoveHPG_Transcript_11127 	1	1	1	1
 RockDoveHPG_Transcript_11129 	1	1	1	1
 RockDoveHPG_Transcript_11130 	0	1	1	1
 RockDoveHPG_Transcript_11132 	1	1	1	1
 RockDoveHPG_Transcript_11133 	1	1	1	1
 RockDoveHPG_Transcript_11134 	1	1	1	1
 RockDoveHPG_Transcript_11135 	1	1	1	1
 RockDoveHPG_Transcript_11136 	1	1	1	1
 RockDoveHPG_Transcript_11137 	1	1	1	1
 RockDoveHPG_Transcript_11138 	1	1	0	0
 RockDoveHPG_Transcript_1114 	1	1	1	1
 RockDoveHPG_Transcript_11140 	1	1	1	1
 RockDoveHPG_Transcript_11141 	1	1	1	1
 RockDoveHPG_Transcript_11142 	1	0	1	1
 RockDoveHPG_Transcript_11143 	1	0	1	1
 RockDoveHPG_Transcript_11146 	1	0	1	0
 RockDoveHPG_Transcript_11147 	0	0	0	0
 RockDoveHPG_Transcript_11148 	1	1	1	1
 RockDoveHPG_Transcript_11149 	1	1	1	1
 RockDoveHPG_Transcript_11150 	1	1	1	1
 RockDoveHPG_Transcript_11151 	1	1	1	0
 RockDoveHPG_Transcript_11155 	1	1	1	1
 RockDoveHPG_Transcript_11156 	1	1	1	1
 RockDoveHPG_Transcript_11157 	1	0	1	1
 RockDoveHPG_Transcript_1116 	1	1	1	1
 RockDoveHPG_Transcript_11160 	1	1	1	1
 RockDoveHPG_Transcript_11161 	1	1	1	1
 RockDoveHPG_Transcript_11163 	1	1	1	1
 RockDoveHPG_Transcript_11164 	1	1	1	1
 RockDoveHPG_Transcript_11165 	1	1	1	1
 RockDoveHPG_Transcript_11167 	1	1	1	1
 RockDoveHPG_Transcript_11168 	1	1	1	1
 RockDoveHPG_Transcript_11169 	0	1	0	0
 RockDoveHPG_Transcript_11171 	0	0	1	1
 RockDoveHPG_Transcript_11172 	1	1	1	1
 RockDoveHPG_Transcript_11173 	1	1	1	1
 RockDoveHPG_Transcript_11174 	1	1	1	1
 RockDoveHPG_Transcript_11175 	0	0	1	1
 RockDoveHPG_Transcript_11178 	1	1	1	1
 RockDoveHPG_Transcript_11179 	1	1	1	1
 RockDoveHPG_Transcript_1118 	1	1	1	1
 RockDoveHPG_Transcript_11182 	0	0	1	1
 RockDoveHPG_Transcript_11183 	1	1	1	1
 RockDoveHPG_Transcript_11184 	1	1	1	1
 RockDoveHPG_Transcript_11185 	0	0	1	1
 RockDoveHPG_Transcript_11186 	1	1	1	1
 RockDoveHPG_Transcript_11189 	1	1	1	1
 RockDoveHPG_Transcript_11190 	1	1	1	1
 RockDoveHPG_Transcript_11191 	1	1	1	1
 RockDoveHPG_Transcript_11192 	1	1	1	1
 RockDoveHPG_Transcript_11193 	1	1	1	1
 RockDoveHPG_Transcript_11194 	1	1	1	1
 RockDoveHPG_Transcript_11196 	0	1	1	0
 RockDoveHPG_Transcript_11197 	1	1	1	1
 RockDoveHPG_Transcript_11198 	1	1	0	0
 RockDoveHPG_Transcript_11199 	1	1	1	1
 RockDoveHPG_Transcript_112 	1	1	1	1
 RockDoveHPG_Transcript_11201 	1	1	1	1
 RockDoveHPG_Transcript_11202 	1	1	1	1
 RockDoveHPG_Transcript_11204 	1	1	1	1
 RockDoveHPG_Transcript_11208 	1	1	1	1
 RockDoveHPG_Transcript_11209 	1	1	1	1
 RockDoveHPG_Transcript_1121 	1	1	1	1
 RockDoveHPG_Transcript_11210 	1	1	1	1
 RockDoveHPG_Transcript_11211 	1	1	1	1
 RockDoveHPG_Transcript_11212 	1	1	1	1
 RockDoveHPG_Transcript_11213 	0	1	1	0
 RockDoveHPG_Transcript_11214 	1	1	1	1
 RockDoveHPG_Transcript_11215 	1	0	1	1
 RockDoveHPG_Transcript_11218 	0	1	0	1
 RockDoveHPG_Transcript_1122 	1	1	1	1
 RockDoveHPG_Transcript_11220 	1	1	1	1
 RockDoveHPG_Transcript_11221 	1	1	0	0
 RockDoveHPG_Transcript_11222 	1	1	1	1
 RockDoveHPG_Transcript_11224 	1	1	1	1
 RockDoveHPG_Transcript_11225 	1	1	1	1
 RockDoveHPG_Transcript_11226 	1	0	1	1
 RockDoveHPG_Transcript_11228 	1	0	1	0
 RockDoveHPG_Transcript_11229 	0	1	0	1
 RockDoveHPG_Transcript_1123 	1	1	1	1
 RockDoveHPG_Transcript_11230 	1	0	1	1
 RockDoveHPG_Transcript_11232 	1	1	0	0
 RockDoveHPG_Transcript_11233 	1	1	1	1
 RockDoveHPG_Transcript_11236 	1	0	0	1
 RockDoveHPG_Transcript_11237 	1	0	0	1
 RockDoveHPG_Transcript_11238 	1	1	1	1
 RockDoveHPG_Transcript_11239 	1	1	1	1
 RockDoveHPG_Transcript_1124 	1	0	1	1
 RockDoveHPG_Transcript_11240 	1	1	1	1
 RockDoveHPG_Transcript_11241 	0	0	1	0
 RockDoveHPG_Transcript_11243 	1	0	1	1
 RockDoveHPG_Transcript_11244 	1	0	0	1
 RockDoveHPG_Transcript_11245 	1	1	1	1
 RockDoveHPG_Transcript_11246 	0	0	1	1
 RockDoveHPG_Transcript_11247 	1	1	1	1
 RockDoveHPG_Transcript_11248 	0	0	1	1
 RockDoveHPG_Transcript_11250 	1	1	1	1
 RockDoveHPG_Transcript_11251 	1	0	1	0
 RockDoveHPG_Transcript_11252 	1	1	1	1
 RockDoveHPG_Transcript_11253 	1	1	1	1
 RockDoveHPG_Transcript_11254 	1	1	1	1
 RockDoveHPG_Transcript_11256 	0	1	0	1
 RockDoveHPG_Transcript_11257 	1	1	1	1
